Geo Targeted Areas,Student Type,Initial Referral Source,Stealth,Month of Created Date,Created Date (group),Month of Initial Source Date,Initial Source Date (group),Primary State/Province,"Primary City, Primary County, Primary State/Province (group)",City,Purchased Lead Names,Created Date,Lead,Inquiry,Applied,Admitted,Confirmed,Enrolled,County,CountySt,CitySt,EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-17,8/15/2017-8/14/2018,Nov-17,8/15/2017-8/14/2018,CT,"Fairfield County, CT",Norwalk,Not Lead Purchase,11/21/2017,1,1,0,0,0,0,Fairfield ,"Fairfield , CT","Norwalk, CT",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-17,8/15/2017-8/14/2018,Nov-17,8/15/2017-8/14/2018,CT,"New Haven County, CT",East Haven,Not Lead Purchase,11/14/2017,1,1,0,0,0,0,New Haven ,"New Haven , CT","East Haven, CT",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-17,8/15/2017-8/14/2018,Nov-17,8/15/2017-8/14/2018,CT,"New Haven County, CT",Naugatuck,Not Lead Purchase,11/1/2017,1,1,0,0,0,0,New Haven ,"New Haven , CT","Naugatuck, CT",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-17,8/15/2017-8/14/2018,Nov-17,8/15/2017-8/14/2018,CT,"New Haven County, CT",Wallingford,Not Lead Purchase,11/14/2017,1,1,0,0,0,0,New Haven ,"New Haven , CT","Wallingford, CT",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-17,8/15/2017-8/14/2018,Nov-17,8/15/2017-8/14/2018,CT,New London County CT,Groton,Not Lead Purchase,11/1/2017,1,1,0,0,0,0,New London,"New London, CT","Groton, CT",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-17,8/15/2017-8/14/2018,Nov-17,8/15/2017-8/14/2018,CT,"Tolland County, CT",Hebron,Not Lead Purchase,11/1/2017,1,1,0,0,0,0,Tolland ,"Tolland , CT","Hebron, CT",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-17,8/15/2017-8/14/2018,Nov-17,8/15/2017-8/14/2018,MA,"Bristol County, MA",North Dighton,Not Lead Purchase,11/1/2017,1,1,0,0,0,0,Bristol ,"Bristol , MA","North Dighton, MA",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-17,8/15/2017-8/14/2018,Nov-17,8/15/2017-8/14/2018,MA,"Essex County, MA",Lawrence,Not Lead Purchase,11/1/2017,1,1,0,0,0,0,Essex ,"Essex , MA","Lawrence, MA",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-17,8/15/2017-8/14/2018,Nov-17,8/15/2017-8/14/2018,MA,"Middlesex County, MA",Waltham,Not Lead Purchase,11/14/2017,2,2,0,0,0,0,Middlesex ,"Middlesex , MA","Waltham, MA",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-17,8/15/2017-8/14/2018,Nov-17,8/15/2017-8/14/2018,MA,"Norfolk County, MA",Weymouth,Not Lead Purchase,11/1/2017,1,1,0,0,0,0,Norfolk ,"Norfolk , MA","Weymouth, MA",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-17,8/15/2017-8/14/2018,Nov-17,8/15/2017-8/14/2018,MA,"Plymouth County, MA",Plymouth,Not Lead Purchase,11/14/2017,1,1,0,0,0,0,Plymouth ,"Plymouth , MA","Plymouth, MA",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-17,8/15/2017-8/14/2018,Nov-17,8/15/2017-8/14/2018,MA,"Suffolk County, MA",Boston,Not Lead Purchase,11/1/2017,2,2,0,0,0,0,Suffolk ,"Suffolk , MA","Boston, MA",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-17,8/15/2017-8/14/2018,Nov-17,8/15/2017-8/14/2018,MA,"Worcester County, MA",Dudley,Not Lead Purchase,11/1/2017,2,2,2,2,0,0,Worcester ,"Worcester , MA","Dudley, MA",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-17,8/15/2017-8/14/2018,Nov-17,8/15/2017-8/14/2018,MA,"Worcester County, MA",Hopedale,Not Lead Purchase,11/14/2017,1,1,0,0,0,0,Worcester ,"Worcester , MA","Hopedale, MA",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-17,8/15/2017-8/14/2018,Nov-17,8/15/2017-8/14/2018,MA,"Worcester County, MA",Rutland,Not Lead Purchase,11/1/2017,1,1,0,0,0,0,Worcester ,"Worcester , MA","Rutland, MA",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-17,8/15/2017-8/14/2018,Nov-17,8/15/2017-8/14/2018,MA,"Worcester County, MA",Shrewsbury,Not Lead Purchase,11/14/2017,2,2,2,0,0,0,Worcester ,"Worcester , MA","Shrewsbury, MA",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-17,8/15/2017-8/14/2018,Nov-17,8/15/2017-8/14/2018,NH,"Belknap County, NH",Alton,Not Lead Purchase,11/14/2017,1,1,0,0,0,0,Belknap ,"Belknap , NH","Alton, NH",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-17,8/15/2017-8/14/2018,Nov-17,8/15/2017-8/14/2018,NH,"Belknap County, NH",Gilmanton Iron Works,Not Lead Purchase,11/14/2017,1,1,0,0,0,0,Belknap ,"Belknap , NH","Gilmanton Iron Works, NH",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-17,8/15/2017-8/14/2018,Nov-17,8/15/2017-8/14/2018,NH,"Hillsborough County, NH",Manchester,Not Lead Purchase,11/1/2017,1,1,0,0,0,0,Hillsborough ,"Hillsborough , NH","Manchester, NH",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-17,8/15/2017-8/14/2018,Nov-17,8/15/2017-8/14/2018,NH,"Merrimack County, NH",Bow,Not Lead Purchase,11/14/2017,1,1,0,0,0,0,Merrimack ,"Merrimack , NH","Bow, NH",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-17,8/15/2017-8/14/2018,Nov-17,8/15/2017-8/14/2018,RI,"Providence County, RI",Cranston,Not Lead Purchase,11/14/2017,1,1,0,0,0,0,Providence ,"Providence , RI","Cranston, RI",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-17,8/15/2017-8/14/2018,Nov-17,8/15/2017-8/14/2018,RI,"Providence County, RI",Oakland,Not Lead Purchase,11/14/2017,1,1,0,0,0,0,Providence ,"Providence , RI","Oakland, RI",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-17,8/15/2017-8/14/2018,Nov-17,8/15/2017-8/14/2018,RI,"Washington County, RI",North Kingstown,Not Lead Purchase,11/21/2017,1,1,0,0,0,0,Washington ,"Washington , RI","North Kingstown, RI",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-17,8/15/2017-8/14/2018,Sep-18,8/15/2018-present,MA,"Plymouth County, MA",Lakeville,Not Lead Purchase,11/6/2017,4,4,0,0,0,0,Plymouth ,"Plymouth , MA","Lakeville, MA",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Feb-18,8/15/2017-8/14/2018,Sep-18,8/15/2018-present,MA,"Middlesex County, MA",Lowell,Lead Names,2/22/2018,1,1,0,0,0,0,Middlesex ,"Middlesex , MA","Lowell, MA",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Feb-18,8/15/2017-8/14/2018,Sep-18,8/15/2018-present,RI,"Providence County, RI",Providence,Lead Names,2/26/2018,1,1,0,0,0,0,Providence ,"Providence , RI","Providence, RI",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Feb-18,8/15/2017-8/14/2018,Sep-18,8/15/2018-present,RI,"Providence County, RI",Rumford,Lead Names,2/26/2018,1,1,0,0,0,0,Providence ,"Providence , RI","Rumford, RI",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Feb-18,8/15/2017-8/14/2018,Oct-18,8/15/2018-present,NH,"Rockingham County, NH",Hampstead,Not Lead Purchase,2/20/2018,3,3,0,0,0,0,Rockingham ,"Rockingham , NH","Hampstead, NH",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Feb-18,8/15/2017-8/14/2018,Nov-18,8/15/2018-present,CT,"New Haven County, CT",Hamden,Lead Names,2/22/2018,1,1,0,0,0,0,New Haven ,"New Haven , CT","Hamden, CT",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Feb-18,8/15/2017-8/14/2018,Nov-18,8/15/2018-present,MA,"Bristol County, MA",Fall River,Lead Names,2/26/2018,1,1,0,0,0,0,Bristol ,"Bristol , MA","Fall River, MA",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Sep-18,8/15/2018-present,Sep-18,8/15/2018-present,CT,"New Haven County, CT",Waterbury,Not Lead Purchase,9/4/2018,1,1,0,0,0,0,New Haven ,"New Haven , CT","Waterbury, CT",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Sep-18,8/15/2018-present,Sep-18,8/15/2018-present,CT,"Tolland County, CT",Vernon Rockville,Not Lead Purchase,9/4/2018,1,1,0,0,0,0,Tolland ,"Tolland , CT","Vernon Rockville, CT",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Sep-18,8/15/2018-present,Sep-18,8/15/2018-present,MA,"Hampden County, MA",Ludlow,Not Lead Purchase,9/4/2018,1,1,0,0,0,0,Hampden ,"Hampden , MA","Ludlow, MA",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Sep-18,8/15/2018-present,Sep-18,8/15/2018-present,MA,"Suffolk County, MA",Boston,Not Lead Purchase,9/25/2018,1,1,0,0,0,0,Suffolk ,"Suffolk , MA","Boston, MA",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Sep-18,8/15/2018-present,Sep-18,8/15/2018-present,MA,"Worcester County, MA",Berlin,Not Lead Purchase,9/25/2018,1,1,0,0,0,0,Worcester ,"Worcester , MA","Berlin, MA",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Sep-18,8/15/2018-present,Sep-18,8/15/2018-present,MA,"Worcester County, MA",Dudley,Not Lead Purchase,9/11/2018,1,1,0,0,0,0,Worcester ,"Worcester , MA","Dudley, MA",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Sep-18,8/15/2018-present,Sep-18,8/15/2018-present,NH,"Hillsborough County, NH",Manchester,Not Lead Purchase,9/25/2018,1,1,0,0,0,0,Hillsborough ,"Hillsborough , NH","Manchester, NH",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Sep-18,8/15/2018-present,Sep-18,8/15/2018-present,NH,"Strafford County, NH",Durham,Not Lead Purchase,9/18/2018,1,1,0,0,0,0,Strafford ,"Strafford , NH","Durham, NH",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Sep-18,8/15/2018-present,Sep-18,8/15/2018-present,RI,"Kent County, RI",East Greenwich,Not Lead Purchase,9/18/2018,1,1,0,0,0,0,Kent ,"Kent , RI","East Greenwich, RI",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Sep-18,8/15/2018-present,Sep-18,8/15/2018-present,RI,"Kent County, RI",Warwick,Not Lead Purchase,9/4/2018,1,1,0,0,0,0,Kent ,"Kent , RI","Warwick, RI",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,CT,"Fairfield County, CT",Danbury,Not Lead Purchase,10/9/2018,1,1,0,0,0,0,Fairfield ,"Fairfield , CT","Danbury, CT",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,CT,"Fairfield County, CT",Trumbull,Not Lead Purchase,10/23/2018,1,1,0,0,0,0,Fairfield ,"Fairfield , CT","Trumbull, CT",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,CT,"Hartford County, CT",New Britain,Not Lead Purchase,10/9/2018,1,1,0,0,0,0,Hartford ,"Hartford , CT","New Britain, CT",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,CT,"Hartford County, CT",Tariffville,Not Lead Purchase,10/16/2018,1,1,0,0,0,0,Hartford ,"Hartford , CT","Tariffville, CT",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,CT,New London County CT,Norwich,Not Lead Purchase,10/9/2018,1,1,0,0,0,0,New London,"New London, CT","Norwich, CT",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,MA,"Essex County, MA",Lynn,Not Lead Purchase,10/16/2018,1,1,0,0,0,0,Essex ,"Essex , MA","Lynn, MA",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,MA,"Suffolk County, MA",Revere,Not Lead Purchase,10/23/2018,1,1,0,0,0,0,Suffolk ,"Suffolk , MA","Revere, MA",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,MA,"Worcester County, MA",Athol,Not Lead Purchase,10/2/2018,1,1,0,0,0,0,Worcester ,"Worcester , MA","Athol, MA",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,NH,"Hillsborough County, NH",Manchester,Not Lead Purchase,10/2/2018,1,1,0,0,0,0,Hillsborough ,"Hillsborough , NH","Manchester, NH",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,NH,"Hillsborough County, NH",Manchester,Not Lead Purchase,10/16/2018,2,2,0,0,0,0,Hillsborough ,"Hillsborough , NH","Manchester, NH",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,NH,"Hillsborough County, NH",Manchester,Not Lead Purchase,10/23/2018,1,1,0,0,0,0,Hillsborough ,"Hillsborough , NH","Manchester, NH",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,NH,"Rockingham County, NH",Candia,Not Lead Purchase,10/15/2018,2,2,0,0,0,0,Rockingham ,"Rockingham , NH","Candia, NH",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,RI,"Bristol County, RI",Bristol,Not Lead Purchase,10/2/2018,1,1,0,0,0,0,Bristol ,"Bristol , RI","Bristol, RI",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,RI,"Providence County, RI",Smithfield,Not Lead Purchase,10/2/2018,1,1,0,0,0,0,Providence ,"Providence , RI","Smithfield, RI",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-18,8/15/2018-present,Nov-18,8/15/2018-present,CT,"Hartford County, CT",East Granby,Not Lead Purchase,11/13/2018,1,1,0,0,0,0,Hartford ,"Hartford , CT","East Granby, CT",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-18,8/15/2018-present,Nov-18,8/15/2018-present,CT,"Hartford County, CT",Wethersfield,Not Lead Purchase,11/13/2018,1,1,0,0,0,0,Hartford ,"Hartford , CT","Wethersfield, CT",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-18,8/15/2018-present,Nov-18,8/15/2018-present,MA,"Barnstable County, MA",Hyannis,Not Lead Purchase,11/13/2018,1,1,0,0,0,0,Barnstable ,"Barnstable , MA","Hyannis, MA",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-18,8/15/2018-present,Nov-18,8/15/2018-present,MA,"Bristol County, MA",New Bedford,Not Lead Purchase,11/6/2018,1,1,0,0,0,0,Bristol ,"Bristol , MA","New Bedford, MA",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-18,8/15/2018-present,Nov-18,8/15/2018-present,MA,"Essex County, MA",Gloucester,Not Lead Purchase,11/1/2018,1,1,0,0,0,0,Essex ,"Essex , MA","Gloucester, MA",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-18,8/15/2018-present,Nov-18,8/15/2018-present,MA,"Norfolk County, MA",Sharon,Not Lead Purchase,11/1/2018,1,1,0,0,0,0,Norfolk ,"Norfolk , MA","Sharon, MA",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-18,8/15/2018-present,Nov-18,8/15/2018-present,MA,"Suffolk County, MA",West Roxbury,Not Lead Purchase,11/13/2018,1,1,0,0,0,0,Suffolk ,"Suffolk , MA","West Roxbury, MA",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-18,8/15/2018-present,Nov-18,8/15/2018-present,NH,"Hillsborough County, NH",Nashua,Not Lead Purchase,11/20/2018,1,1,0,0,0,0,Hillsborough ,"Hillsborough , NH","Nashua, NH",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-18,8/15/2018-present,Nov-18,8/15/2018-present,NH,"Hillsborough County, NH",Pelham,Not Lead Purchase,11/13/2018,1,1,0,0,0,0,Hillsborough ,"Hillsborough , NH","Pelham, NH",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-18,8/15/2018-present,Nov-18,8/15/2018-present,NH,"Rockingham County, NH",Chester,Not Lead Purchase,11/20/2018,1,1,0,0,0,0,Rockingham ,"Rockingham , NH","Chester, NH",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-18,8/15/2018-present,Nov-18,8/15/2018-present,NH,"Strafford County, NH",Somersworth,Not Lead Purchase,11/28/2018,1,1,0,0,0,0,Strafford ,"Strafford , NH","Somersworth, NH",NoEvent
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-18,8/15/2018-present,Nov-18,8/15/2018-present,RI,"Kent County, RI",Warwick,Not Lead Purchase,11/20/2018,1,1,0,0,0,0,Kent ,"Kent , RI","Warwick, RI",EventCity
Geo Targets,First-Year Student,CARN,Not Stealth,Nov-18,8/15/2018-present,Nov-18,8/15/2018-present,RI,"Providence County, RI",Providence,Not Lead Purchase,11/20/2018,1,1,0,0,0,0,Providence ,"Providence , RI","Providence, RI",EventCity
Geo Targets,First-Year Student,CFAA,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,MA,"Bristol County, MA",Somerset,Not Lead Purchase,10/5/2018,2,2,0,0,0,0,Bristol ,"Bristol , MA","Somerset, MA",EventCity
Geo Targets,First-Year Student,CFAA,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,MA,"Bristol County, MA",Swansea,Not Lead Purchase,10/5/2018,1,1,0,0,0,0,Bristol ,"Bristol , MA","Swansea, MA",NoEvent
Geo Targets,First-Year Student,CFAC,Not Stealth,Nov-17,8/15/2017-8/14/2018,Oct-17,8/15/2017-8/14/2018,MA,"Barnstable County, MA",Brewster,Not Lead Purchase,11/9/2017,2,2,0,0,0,0,Barnstable ,"Barnstable , MA","Brewster, MA",NoEvent
Geo Targets,First-Year Student,CFAC,Not Stealth,Nov-17,8/15/2017-8/14/2018,Oct-17,8/15/2017-8/14/2018,MA,"Barnstable County, MA",Harwich,Not Lead Purchase,11/9/2017,1,1,0,0,0,0,Barnstable ,"Barnstable , MA","Harwich, MA",NoEvent
Geo Targets,First-Year Student,CFAC,Not Stealth,Nov-17,8/15/2017-8/14/2018,Oct-17,8/15/2017-8/14/2018,MA,"Barnstable County, MA",Osterville,Not Lead Purchase,11/9/2017,1,1,0,0,0,0,Barnstable ,"Barnstable , MA","Osterville, MA",NoEvent
Geo Targets,First-Year Student,CFAC,Not Stealth,Feb-18,8/15/2017-8/14/2018,Oct-18,8/15/2018-present,MA,"Barnstable County, MA",Mashpee,Not Lead Purchase,2/2/2018,2,2,0,0,0,0,Barnstable ,"Barnstable , MA","Mashpee, MA",NoEvent
Geo Targets,First-Year Student,CFAC,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,MA,"Barnstable County, MA",Mashpee,Not Lead Purchase,10/24/2018,1,1,0,0,0,0,Barnstable ,"Barnstable , MA","Mashpee, MA",NoEvent
Geo Targets,First-Year Student,CFAC,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,MA,"Barnstable County, MA",Sagamore Beach,Not Lead Purchase,10/24/2018,1,1,0,0,0,0,Barnstable ,"Barnstable , MA","Sagamore Beach, MA",NoEvent
Geo Targets,First-Year Student,CFAQ,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,MA,"Worcester County, MA",Northborough,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,Worcester ,"Worcester , MA","Northborough, MA",EventCity
Geo Targets,First-Year Student,CFAQ,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,MA,"Worcester County, MA",Southborough,Not Lead Purchase,9/26/2017,1,1,0,0,0,0,Worcester ,"Worcester , MA","Southborough, MA",NoEvent
Geo Targets,First-Year Student,CFAU,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,MA,"Essex County, MA",Saugus,Not Lead Purchase,10/5/2018,1,1,0,0,0,0,Essex ,"Essex , MA","Saugus, MA",NoEvent
Geo Targets,First-Year Student,CFAU,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,MA,"Middlesex County, MA",Reading,Not Lead Purchase,10/5/2018,2,2,0,0,0,0,Middlesex ,"Middlesex , MA","Reading, MA",NoEvent
Geo Targets,First-Year Student,CFBE,Not Stealth,Nov-17,8/15/2017-8/14/2018,Oct-17,8/15/2017-8/14/2018,MA,"Middlesex County, MA",Belmont,Not Lead Purchase,11/27/2017,2,2,0,0,0,0,Middlesex ,"Middlesex , MA","Belmont, MA",NoEvent
Geo Targets,First-Year Student,CFBI,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,RI,"Kent County, RI",Warwick,Not Lead Purchase,9/19/2017,2,2,0,0,0,0,Kent ,"Kent , RI","Warwick, RI",EventCity
Geo Targets,First-Year Student,CFBI,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,RI,"Providence County, RI",Cranston,Not Lead Purchase,9/19/2017,2,2,0,0,0,0,Providence ,"Providence , RI","Cranston, RI",NoEvent
Geo Targets,First-Year Student,CFBI,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,RI,"Providence County, RI",East Providence,Not Lead Purchase,9/19/2017,5,5,3,3,0,0,Providence ,"Providence , RI","East Providence, RI",NoEvent
Geo Targets,First-Year Student,CFBI,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,RI,"Providence County, RI",Johnston,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,Providence ,"Providence , RI","Johnston, RI",NoEvent
Geo Targets,First-Year Student,CFBI,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,RI,"Providence County, RI",Pawtucket,Not Lead Purchase,9/19/2017,1,1,0,0,0,0,Providence ,"Providence , RI","Pawtucket, RI",EventCity
Geo Targets,First-Year Student,CFBI,Not Stealth,Sep-17,8/15/2017-8/14/2018,Sep-17,8/15/2017-8/14/2018,RI,"Providence County, RI",Providence,Not Lead Purchase,9/19/2017,2,2,0,0,0,0,Providence ,"Providence , RI","Providence, RI",EventCity
Geo Targets,First-Year Student,CFBM,Not Stealth,Nov-17,8/15/2017-8/14/2018,Oct-17,8/15/2017-8/14/2018,MA,"Bristol County, MA",Fall River,Not Lead Purchase,11/2/2017,15,15,0,0,0,0,Bristol ,"Bristol , MA","Fall River, MA",EventCity
Geo Targets,First-Year Student,CFBM,Not Stealth,Feb-18,8/15/2017-8/14/2018,Oct-18,8/15/2018-present,MA,"Bristol County, MA",Fall River,Lead Names,2/26/2018,2,1,0,0,0,0,Bristol ,"Bristol , MA","Fall River, MA",EventCity
Geo Targets,First-Year Student,CFBM,Not Stealth,Oct-18,8/15/2018-present,Oct-18,8/15/2018-present,MA,"Bristol County, MA",Fall River,Not Lead Purchase,10/10/2018,10,10,3,0,0,0,Bristol ,"Bristol , MA","Fall River, MA",EventCity
Geo Targets,First-Year Student,CFBO,Not Stealth,Nov-17,8/15/2017-8/14/2018,Oct-17,8/15/2017-8/14/2018,MA,"Middlesex County, MA",Chestnut Hill,Not Lead Purchase,11/29/2017,1,1,0,0,0,0,Middlesex ,"Middlesex , MA","Chestnut Hill, MA",NoEvent
Geo Targets,First-Year Student,CFBO,Not Stealth,Nov-17,8/15/2017-8/14/2018,Oct-17,8/15/2017-8/14/2018,MA,"Suffolk County, MA",Boston,Not Lead Purchase,11/20/2017,1,1,0,0,0,0,Suffolk ,"Suffolk , MA","Boston, MA",EventCity
Geo Targets,First-Year Student,CFBO,Not Stealth,Nov-17,8/15/2017-8/14/2018,Oct-17,8/15/2017-8/14/2018,MA,"Suffolk County, MA",Hyde Park,Not Lead Purchase,11/29/2017,1,1,0,0,0,0,Suffolk ,"Suffolk , MA","Hyde Park, MA",EventCity
Geo Targets,First-Year Student,CFBO,Not Stealth,Nov-17,8/15/2017-8/14/2018,Oct-17,8/15/2017-8/14/2018,MA,"Suffolk County, MA",Mattapan,Not Lead Purchase,11/29/2017,1,1,0,0,0,0,Suffolk ,"Suffolk , MA","Mattapan, MA",NoEvent
Geo Targets,First-Year Student,CFBO,Not Stealth,Feb-18,8/15/2017-8/14/2018,Oct-18,8/15/2018-present,MA,"Suffolk County, MA",Boston,Not Lead Purchase,2/20/2018,2,2,0,0,0,0,Suffolk ,"Suffolk , MA","Boston, MA",EventCity
Geo Targets,First-Year Student,CFBO,Not Stealth,Nov-18,8/15/2018-present,Oct-18,8/15/2018-present,MA,"Suffolk County, MA",Boston,Not Lead Purchase,11/25/2018,2,2,0,0,0,0,Suffolk ,"Suffolk , MA","Boston, MA",EventCity
Geo Targets,First-Year Student,CFBO,Not Stealth,Nov-18,8/15/2018-present,Oct-18,8/15/2018-present,MA,"Suffolk County, MA",Brighton,Not Lead Purchase,11/25/2018,1,1,0,0,0,0,Suffolk ,"Suffolk , MA","Brighton, MA",NoEvent
Geo Targets,First-Year Student,CFBO,Not Stealth,Nov-18,8/15/2018-present,Oct-18,8/15/2018-present,MA,"Suffolk County, MA",Hyde Park,Not Lead Purchase,11/25/2018,1,1,0,0,0,0,Suffolk ,"Suffolk , MA","Hyde Park, MA",EventCity
Geo Targets,First-Year Student,CFBO,Not Stealth,Nov-18,8/15/2018-present,Oct-18,8/15/2018-present,MA,"Suffolk County, MA",West Roxbury,Not Lead Purchase,11/25/2018,1,1,0,0,0,0,Suffolk ,"Suffolk , MA","West Roxbury, MA",EventCity
Geo Targets,First-Year Student,CFBOS,Not Stealth,Nov-18,8/15/2018-present,Oct-18,8/15/2018-present,MA,"Suffolk County, MA",Boston,Not Lead Purchase,11/26/2018,1,1,0,0,0,0,Suffolk ,"Suffolk , MA","Boston, MA",EventCity
