Year of Date,State,CountySt,County,CityState,City,Targeted,Bounces,Exits,New Users,Number of Records,Pageviews,Session Duration,Sessions,Time On Page,Unique Pageviews,EventCity
2017,Rhode Island,"Kent, RI",Kent,"Warwick, Rhode Island",Warwick,Targeted,32,34,18,27,36,"1,425",34,"1,425",34,EventCity
2017,Rhode Island,"Kent, RI",Kent,"West Warwick, Rhode Island",West Warwick,Targeted,1,1,1,1,1,0,1,0,1,No Event
2017,Rhode Island,"Newport, RI",Newport,"Newport, Rhode Island",Newport,Other,1,1,0,1,1,0,1,0,1,No Event
2017,Rhode Island,"Providence, RI",Providence,"Burrillville, Rhode Island",Burrillville,Targeted,1,1,1,1,1,0,1,0,1,No Event
2017,Rhode Island,"Providence, RI",Providence,"Cranston, Rhode Island",Cranston,Targeted,96,97,42,52,98,"1,049",97,"1,049",97,No Event
2017,Rhode Island,"Providence, RI",Providence,"Cumberland, Rhode Island",Cumberland,Targeted,3,4,3,4,8,456,4,455,7,No Event
2017,Rhode Island,"Providence, RI",Providence,"East Providence, Rhode Island",East Providence,Targeted,16,16,15,13,16,0,16,0,16,No Event
2017,Rhode Island,"Providence, RI",Providence,"Johnston, Rhode Island",Johnston,Targeted,6,6,3,6,6,0,6,0,6,No Event
2017,Rhode Island,"Providence, RI",Providence,"Lincoln, Rhode Island",Lincoln,Targeted,4,5,4,5,7,9,5,9,7,No Event
2017,Rhode Island,"Providence, RI",Providence,"North Providence, Rhode Island",North Providence,Targeted,24,27,12,21,30,908,27,908,29,No Event
2017,Rhode Island,"Providence, RI",Providence,"Pawtucket, Rhode Island",Pawtucket,Targeted,30,34,13,29,39,"2,876",34,"2,876",36,EventCity
2017,Rhode Island,"Providence, RI",Providence,"Providence, Rhode Island",Providence,Targeted,592,643,342,85,719,"22,239",643,"22,237",662,EventCity
2017,Rhode Island,"Providence, RI",Providence,"Smithfield, Rhode Island",Smithfield,Targeted,7,8,4,7,9,49,8,49,8,No Event
2017,Rhode Island,"Providence, RI",Providence,"Woonsocket, Rhode Island",Woonsocket,Targeted,11,12,9,8,13,100,12,100,13,No Event
2017,Rhode Island,"Washington, RI",Washington,"Narragansett, Rhode Island",Narragansett,Targeted,1,1,0,1,1,0,1,0,1,No Event
2017,Rhode Island,"Washington, RI",Washington,"North Kingstown, Rhode Island",North Kingstown,Targeted,3,3,2,2,3,0,3,0,3,No Event
2017,Rhode Island,"Washington, RI",Washington,"South Kingstown, Rhode Island",South Kingstown,Targeted,6,6,6,5,6,0,6,0,6,No Event
2017,Vermont,"Caledonia, VT",Caledonia,"Lyndon, Vermont",Lyndon,Targeted,2,2,2,2,2,0,2,0,2,No Event
2017,Vermont,"Caledonia, VT",Caledonia,"Saint Johnsbury, Vermont",Saint Johnsbury,Targeted,2,2,2,2,2,0,2,0,2,No Event
2017,Vermont,"Chittenden, VT",Chittenden,"Burlington, Vermont",Burlington,Targeted,3,3,3,3,3,0,3,0,3,No Event
2017,Vermont,"Chittenden, VT",Chittenden,"Charlotte, Vermont",Charlotte,Targeted,1,1,1,1,1,0,1,0,1,No Event
2017,Vermont,"Chittenden, VT",Chittenden,"Colchester, Vermont",Colchester,Targeted,1,1,1,1,1,0,1,0,1,EventCity
2017,Vermont,"Chittenden, VT",Chittenden,"Essex, Vermont",Essex,Targeted,1,1,1,1,1,0,1,0,1,No Event
2017,Vermont,"Chittenden, VT",Chittenden,"Hinesburg, Vermont",Hinesburg,Targeted,2,2,2,2,2,0,2,0,2,No Event
2017,Vermont,"Chittenden, VT",Chittenden,"Jericho, Vermont",Jericho,Targeted,1,1,1,1,1,0,1,0,1,No Event
2017,Vermont,"Chittenden, VT",Chittenden,"Shelburne, Vermont",Shelburne,Targeted,1,1,1,1,1,0,1,0,1,No Event
2017,Vermont,"Chittenden, VT",Chittenden,"South Burlington, Vermont",South Burlington,Targeted,3,3,2,3,3,0,3,0,3,No Event
2017,Vermont,"Chittenden, VT",Chittenden,"Williston, Vermont",Williston,Targeted,1,1,1,1,1,0,1,0,1,No Event
2017,Vermont,"Grand Isle, VT",Grand Isle,"Alburgh, Vermont",Alburgh,Other,1,1,0,1,1,0,1,0,1,No Event
2017,Vermont,"Lamouille, VT",Lamouille,"Stowe, Vermont",Stowe,Targeted,1,1,1,1,1,0,1,0,1,EventCity
2017,Vermont,"Orleans, VT",Orleans,"Jay, Vermont",Jay,Targeted,0,1,1,1,3,234,1,233,1,No Event
2017,Vermont,"Rutland, VT",Rutland,"Danby, Vermont",Danby,Other,1,1,1,1,1,0,1,0,1,No Event
2017,Vermont,"Rutland, VT",Rutland,"Rutland, Vermont",Rutland,Other,2,2,2,2,2,0,2,0,2,No Event
2017,Vermont,"Washington, VT",Washington,"Barre, Vermont",Barre,Targeted,5,5,4,5,5,0,5,0,5,EventCity
2017,Vermont,"Washington, VT",Washington,"Warren, Vermont",Warren,Targeted,1,1,1,1,1,0,1,0,1,No Event
2017,Vermont,"Windham, VT",Windham,"Townshend, Vermont",Townshend,Other,3,3,2,3,3,0,3,0,3,No Event
2017,Vermont,"Windsor, VT",Windsor,"Chester, Vermont",Chester,Targeted,1,1,1,1,1,0,1,0,1,No Event
2017,Vermont,"Windsor, VT",Windsor,"Weathersfield, Vermont",Weathersfield,Targeted,0,1,1,1,2,130,1,130,1,No Event
2018,Connecticut,"Fairfield, CT",Fairfield,"Bridgeport, Connecticut",Bridgeport,Targeted,108,119,82,92,143,"5,180",119,"5,182",122,EventCity
2018,Connecticut,"Fairfield, CT",Fairfield,"Danbury, Connecticut",Danbury,Targeted,9,10,9,9,11,4,10,4,10,EventCity
2018,Connecticut,"Fairfield, CT",Fairfield,"Fairfield, Connecticut",Fairfield,Targeted,35,36,32,31,37,2,36,2,36,EventCity
2018,Connecticut,"Fairfield, CT",Fairfield,"Greenwich, Connecticut",Greenwich,Targeted,4,5,4,5,6,59,5,59,6,EventCity
2018,Connecticut,"Fairfield, CT",Fairfield,"Monroe, Connecticut",Monroe,Targeted,2,3,3,3,4,17,3,17,3,No Event
2018,Connecticut,"Fairfield, CT",Fairfield,"New Canaan, Connecticut",New Canaan,Targeted,5,5,3,5,5,0,5,0,5,No Event
2018,Connecticut,"Fairfield, CT",Fairfield,"Newtown, Connecticut",Newtown,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,Connecticut,"Fairfield, CT",Fairfield,"Norwalk, Connecticut",Norwalk,Targeted,41,46,26,40,51,995,46,995,46,No Event
2018,Connecticut,"Fairfield, CT",Fairfield,"Redding, Connecticut",Redding,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Connecticut,"Fairfield, CT",Fairfield,"Ridgefield, Connecticut",Ridgefield,Targeted,3,3,2,3,3,0,3,0,3,No Event
2018,Connecticut,"Fairfield, CT",Fairfield,"Shelton, Connecticut",Shelton,Targeted,4,4,4,4,4,0,4,0,4,EventCity
2018,Connecticut,"Fairfield, CT",Fairfield,"Stamford, Connecticut",Stamford,Targeted,16,19,13,18,23,"1,510",19,"1,510",19,EventCity
2018,Connecticut,"Fairfield, CT",Fairfield,"Stratford, Connecticut",Stratford,Targeted,49,51,37,43,53,30,51,30,51,No Event
2018,Connecticut,"Fairfield, CT",Fairfield,"Trumbull, Connecticut",Trumbull,Targeted,4,4,4,4,4,0,4,0,4,EventCity
2018,Connecticut,"Fairfield, CT",Fairfield,"Westport, Connecticut",Westport,Targeted,21,22,17,22,23,4,22,4,22,No Event
2018,Connecticut,"Fairfield, CT",Fairfield,"Wilton, Connecticut",Wilton,Targeted,4,4,2,4,4,0,4,0,4,EventCity
2018,Connecticut,"Hartford, CT",Hartford,"Avon, Connecticut",Avon,Targeted,7,7,7,7,7,0,7,0,7,No Event
2018,Connecticut,"Hartford, CT",Hartford,"Berlin, Connecticut",Berlin,Targeted,5,5,4,5,5,0,5,0,5,EventCity
2018,Connecticut,"Hartford, CT",Hartford,"Bloomfield, Connecticut",Bloomfield,Targeted,15,15,13,14,15,0,15,0,15,EventCity
2018,Connecticut,"Hartford, CT",Hartford,"Bristol, Connecticut",Bristol,Targeted,4,4,4,4,4,0,4,0,4,No Event
2018,Connecticut,"Hartford, CT",Hartford,"East Hartford, Connecticut",East Hartford,Targeted,51,55,43,49,60,11,55,11,55,No Event
2018,Connecticut,"Hartford, CT",Hartford,"East Windsor, Connecticut",East Windsor,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Connecticut,"Hartford, CT",Hartford,"Enfield, Connecticut",Enfield,Targeted,6,6,5,6,6,0,6,0,6,EventCity
2018,Connecticut,"Hartford, CT",Hartford,"Farmington, Connecticut",Farmington,Targeted,4,4,4,4,4,0,4,0,4,EventCity
2018,Connecticut,"Hartford, CT",Hartford,"Glastonbury, Connecticut",Glastonbury,Targeted,12,12,8,10,12,0,12,0,12,EventCity
2018,Connecticut,"Hartford, CT",Hartford,"Granby, Connecticut",Granby,Targeted,4,4,4,4,4,0,4,0,4,EventCity
2018,Connecticut,"Hartford, CT",Hartford,"Hartford, Connecticut",Hartford,Targeted,135,142,113,108,150,934,142,934,143,EventCity
2018,Connecticut,"Hartford, CT",Hartford,"Manchester, Connecticut",Manchester,Targeted,19,21,15,19,23,"1,100",21,"1,100",21,No Event
2018,Connecticut,"Hartford, CT",Hartford,"New Britain, Connecticut",New Britain,Targeted,33,38,23,31,45,"2,115",38,"2,115",38,EventCity
2018,Connecticut,"Hartford, CT",Hartford,"Newington, Connecticut",Newington,Targeted,7,7,6,7,7,0,7,0,7,EventCity
2018,Connecticut,"Hartford, CT",Hartford,"Plainville, Connecticut",Plainville,Targeted,4,4,4,4,4,0,4,0,4,EventCity
2018,Connecticut,"Hartford, CT",Hartford,"Rocky Hill, Connecticut",Rocky Hill,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Connecticut,"Hartford, CT",Hartford,"Simsbury, Connecticut",Simsbury,Targeted,4,5,5,4,6,131,5,131,6,No Event
2018,Connecticut,"Hartford, CT",Hartford,"South Windsor, Connecticut",South Windsor,Targeted,7,7,7,7,7,0,7,0,7,EventCity
2018,Connecticut,"Hartford, CT",Hartford,"Southington, Connecticut",Southington,Targeted,3,4,4,4,7,40,4,40,7,EventCity
2018,Connecticut,"Hartford, CT",Hartford,"Suffield, Connecticut",Suffield,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,Connecticut,"Hartford, CT",Hartford,"West Hartford, Connecticut",West Hartford,Targeted,24,26,21,21,30,213,26,213,27,EventCity
2018,Connecticut,"Hartford, CT",Hartford,"Wethersfield, Connecticut",Wethersfield,Targeted,9,9,6,8,9,0,9,0,9,No Event
2018,Connecticut,"Hartford, CT",Hartford,"Windsor Locks, Connecticut",Windsor Locks,Targeted,3,3,3,3,3,0,3,0,3,EventCity
2018,Connecticut,"Hartford, CT",Hartford,"Windsor, Connecticut",Windsor,Targeted,11,11,8,10,11,0,11,0,11,EventCity
2018,Connecticut,"Litchfield, CT",Litchfield,"Goshen, Connecticut",Goshen,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Connecticut,"Litchfield, CT",Litchfield,"Litchfield, Connecticut",Litchfield,Targeted,5,5,5,3,5,0,5,0,5,EventCity
2018,Connecticut,"Litchfield, CT",Litchfield,"New Milford, Connecticut",New Milford,Targeted,5,6,6,6,10,99,6,98,7,No Event
2018,Connecticut,"Litchfield, CT",Litchfield,"Salisbury, Connecticut",Salisbury,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Connecticut,"Litchfield, CT",Litchfield,"Sharon, Connecticut",Sharon,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Connecticut,"Litchfield, CT",Litchfield,"Torrington, Connecticut",Torrington,Targeted,6,7,7,7,9,461,7,461,8,No Event
2018,Connecticut,"Litchfield, CT",Litchfield,"Watertown, Connecticut",Watertown,Targeted,4,5,5,4,7,12,5,12,5,No Event
2018,Connecticut,"Litchfield, CT",Litchfield,"Winchester, Connecticut",Winchester,Targeted,6,8,7,8,11,80,8,80,9,No Event
2018,Connecticut,"Middlesex, CT",Middlesex,"East Hampton, Connecticut",East Hampton,Other,1,1,1,1,1,0,1,0,1,No Event
2018,Connecticut,"Middlesex, CT",Middlesex,"Middletown, Connecticut",Middletown,Other,5,6,5,6,7,11,6,11,6,No Event
2018,Connecticut,"New Haven, CT",New Haven,"Ansonia, Connecticut",Ansonia,Targeted,1,1,1,1,1,0,1,0,1,EventCity
2018,Connecticut,"New Haven, CT",New Haven,"Branford, Connecticut",Branford,Targeted,15,16,7,14,17,598,16,598,16,No Event
2018,Connecticut,"New Haven, CT",New Haven,"Cheshire, Connecticut",Cheshire,Targeted,2,2,2,2,2,0,2,0,2,EventCity
2018,Connecticut,"New Haven, CT",New Haven,"Derby, Connecticut",Derby,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,Connecticut,"New Haven, CT",New Haven,"East Haven, Connecticut",East Haven,Targeted,21,21,15,19,21,0,21,0,21,No Event
2018,Connecticut,"New Haven, CT",New Haven,"Guilford, Connecticut",Guilford,Targeted,1,1,0,1,1,0,1,0,1,EventCity
2018,Connecticut,"New Haven, CT",New Haven,"Hamden, Connecticut",Hamden,Targeted,23,24,19,20,25,2,24,2,24,EventCity
2018,Connecticut,"New Haven, CT",New Haven,"Madison, Connecticut",Madison,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,Connecticut,"New Haven, CT",New Haven,"Meriden, Connecticut",Meriden,Targeted,4,5,5,5,10,254,5,255,6,No Event
2018,Connecticut,"New Haven, CT",New Haven,"Middlebury, Connecticut",Middlebury,Targeted,2,2,1,2,2,0,2,0,2,No Event
2018,Connecticut,"New Haven, CT",New Haven,"Milford, Connecticut",Milford,Targeted,11,11,10,10,11,0,11,0,11,No Event
2018,Connecticut,"New Haven, CT",New Haven,"Naugatuck, Connecticut",Naugatuck,Targeted,5,5,5,5,5,0,5,0,5,No Event
2018,Connecticut,"New Haven, CT",New Haven,"New Haven, Connecticut",New Haven,Targeted,197,205,146,129,216,"3,582",205,"3,581",208,No Event
2018,Connecticut,"New Haven, CT",New Haven,"North Branford, Connecticut",North Branford,Targeted,2,2,1,2,2,0,2,0,2,No Event
2018,Connecticut,"New Haven, CT",New Haven,"North Haven, Connecticut",North Haven,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Connecticut,"New Haven, CT",New Haven,"Orange, Connecticut",Orange,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,Connecticut,"New Haven, CT",New Haven,"Oxford, Connecticut",Oxford,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Connecticut,"New Haven, CT",New Haven,"Seymour, Connecticut",Seymour,Targeted,10,10,9,7,10,0,10,0,10,No Event
2018,Connecticut,"New Haven, CT",New Haven,"Southbury, Connecticut",Southbury,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Connecticut,"New Haven, CT",New Haven,"Wallingford, Connecticut",Wallingford,Targeted,6,8,8,8,10,579,8,579,9,No Event
2018,Connecticut,"New Haven, CT",New Haven,"Waterbury, Connecticut",Waterbury,Targeted,15,15,14,13,15,0,15,0,15,EventCity
2018,Connecticut,"New Haven, CT",New Haven,"West Haven, Connecticut",West Haven,Targeted,34,34,31,32,34,0,34,0,34,EventCity
2018,Connecticut,"New Haven, CT",New Haven,"Woodbridge, Connecticut",Woodbridge,Targeted,1,1,0,1,1,0,1,0,1,No Event
2018,Connecticut,"New London, CT",New London,"East Lyme, Connecticut",East Lyme,Targeted,5,6,6,6,7,1,6,1,6,EventCity
2018,Connecticut,"New London, CT",New London,"Griswold, Connecticut",Griswold,Targeted,1,1,1,1,1,0,1,0,1,EventCity
2018,Connecticut,"New London, CT",New London,"Groton, Connecticut",Groton,Targeted,12,14,12,14,19,363,14,363,16,No Event
2018,Connecticut,"New London, CT",New London,"Ledyard, Connecticut",Ledyard,Targeted,4,4,3,4,4,0,4,0,4,EventCity
2018,Connecticut,"New London, CT",New London,"Montville, Connecticut",Montville,Targeted,6,7,6,7,8,0,7,0,7,No Event
2018,Connecticut,"New London, CT",New London,"New London, Connecticut",New London,Targeted,12,12,10,10,12,0,12,0,12,No Event
2018,Connecticut,"New London, CT",New London,"Norwich, Connecticut",Norwich,Targeted,5,5,5,5,5,0,5,0,5,No Event
2018,Connecticut,"New London, CT",New London,"Waterford, Connecticut",Waterford,Targeted,13,13,6,13,13,0,13,0,13,EventCity
2018,Connecticut,"Tolland, CT",Tolland,"Coventry, Connecticut",Coventry,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Connecticut,"Tolland, CT",Tolland,"Mansfield, Connecticut",Mansfield,Targeted,11,11,11,11,11,0,11,0,11,No Event
2018,Connecticut,"Tolland, CT",Tolland,"Stafford, Connecticut",Stafford,Targeted,3,3,3,3,3,0,3,0,3,No Event
2018,Connecticut,"Tolland, CT",Tolland,"Tolland, Connecticut",Tolland,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,Connecticut,"Tolland, CT",Tolland,"Vernon, Connecticut",Vernon,Targeted,16,16,14,16,16,0,16,0,16,EventCity
2018,Connecticut,"Tolland, CT",Tolland,"Willington, Connecticut",Willington,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Massachusetts,"Barnstable, MA",Barnstable,"Barnstable, Massachusetts",Barnstable,Targeted,12,14,9,11,16,548,14,548,14,No Event
2018,Massachusetts,"Barnstable, MA",Barnstable,"Bourne, Massachusetts",Bourne,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Massachusetts,"Barnstable, MA",Barnstable,"Brewster, Massachusetts",Brewster,Targeted,3,3,2,3,3,0,3,0,3,No Event
2018,Massachusetts,"Barnstable, MA",Barnstable,"Chatham, Massachusetts",Chatham,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,Massachusetts,"Barnstable, MA",Barnstable,"Dennis, Massachusetts",Dennis,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Massachusetts,"Barnstable, MA",Barnstable,"Falmouth, Massachusetts",Falmouth,Targeted,3,3,3,3,3,0,3,0,3,EventCity
2018,Massachusetts,"Barnstable, MA",Barnstable,"Mashpee, Massachusetts",Mashpee,Targeted,2,4,4,4,7,737,4,737,5,No Event
2018,Massachusetts,"Barnstable, MA",Barnstable,"Sandwich, Massachusetts",Sandwich,Targeted,5,5,5,4,5,0,5,0,5,No Event
2018,Massachusetts,"Barnstable, MA",Barnstable,"Yarmouth, Massachusetts",Yarmouth,Targeted,3,3,3,3,3,0,3,0,3,No Event
2018,Massachusetts,"Berkshire, MA",Berkshire,"Lee, Massachusetts",Lee,Other,1,1,1,1,1,0,1,0,1,No Event
2018,Massachusetts,"Berkshire, MA",Berkshire,"Lenox, Massachusetts",Lenox,Other,1,1,1,1,1,0,1,0,1,No Event
2018,Massachusetts,"Berkshire, MA",Berkshire,"Pittsfield, Massachusetts",Pittsfield,Other,4,4,4,4,4,0,4,0,4,EventCity
2018,Massachusetts,"Bristol, MA",Bristol,"Attleboro, Massachusetts",Attleboro,Targeted,23,24,22,20,26,345,24,345,24,EventCity
2018,Massachusetts,"Bristol, MA",Bristol,"Berkley, Massachusetts",Berkley,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Massachusetts,"Bristol, MA",Bristol,"Dartmouth, Massachusetts",Dartmouth,Targeted,1,1,1,1,1,0,1,0,1,EventCity
2018,Massachusetts,"Bristol, MA",Bristol,"Easton, Massachusetts",Easton,Targeted,9,9,9,9,9,0,9,0,9,No Event
2018,Massachusetts,"Bristol, MA",Bristol,"Fall River, Massachusetts",Fall River,Targeted,40,41,33,38,42,7,41,7,41,EventCity
2018,Massachusetts,"Bristol, MA",Bristol,"Mansfield, Massachusetts",Mansfield,Targeted,13,13,8,10,13,0,13,0,13,No Event
2018,Massachusetts,"Bristol, MA",Bristol,"New Bedford, Massachusetts",New Bedford,Targeted,7,9,8,9,11,29,9,29,10,EventCity
2018,Massachusetts,"Bristol, MA",Bristol,"North Attleborough, Massachusetts",North Attleborough,Targeted,3,4,4,4,5,12,4,12,4,No Event
2018,Massachusetts,"Bristol, MA",Bristol,"Norton, Massachusetts",Norton,Targeted,4,4,4,4,4,0,4,0,4,EventCity
2018,Massachusetts,"Bristol, MA",Bristol,"Raynham, Massachusetts",Raynham,Targeted,7,7,2,6,7,0,7,0,7,No Event
2018,Massachusetts,"Bristol, MA",Bristol,"Rehoboth, Massachusetts",Rehoboth,Targeted,3,3,3,3,3,0,3,0,3,No Event
2018,Massachusetts,"Bristol, MA",Bristol,"Seekonk, Massachusetts",Seekonk,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,Massachusetts,"Bristol, MA",Bristol,"Taunton, Massachusetts",Taunton,Targeted,7,7,6,7,7,0,7,0,7,EventCity
2018,Massachusetts,"Dukes, MA",Dukes,"Edgartown, Massachusetts",Edgartown,Other,2,2,0,2,2,0,2,0,2,No Event
2018,Massachusetts,"Essex, MA",Essex,"Amesbury, Massachusetts",Amesbury,Targeted,7,7,6,6,7,0,7,0,7,EventCity
2018,Massachusetts,"Essex, MA",Essex,"Andover, Massachusetts",Andover,Targeted,14,15,15,15,16,458,15,458,15,No Event
2018,Massachusetts,"Essex, MA",Essex,"Beverly, Massachusetts",Beverly,Targeted,6,8,8,8,11,130,8,129,8,EventCity
2018,Massachusetts,"Essex, MA",Essex,"Boxford, Massachusetts",Boxford,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Massachusetts,"Essex, MA",Essex,"Danvers, Massachusetts",Danvers,Targeted,3,4,4,4,5,1,4,1,4,No Event
2018,Massachusetts,"Essex, MA",Essex,"Georgetown, Massachusetts",Georgetown,Targeted,1,2,2,2,4,33,2,32,2,No Event
2018,Massachusetts,"Essex, MA",Essex,"Gloucester, Massachusetts",Gloucester,Targeted,5,5,5,5,5,0,5,0,5,No Event
2018,Massachusetts,"Essex, MA",Essex,"Hamilton, Massachusetts",Hamilton,Targeted,3,3,3,3,3,0,3,0,3,No Event
2018,Massachusetts,"Essex, MA",Essex,"Haverhill, Massachusetts",Haverhill,Targeted,28,28,26,26,28,0,28,0,28,EventCity
2018,Massachusetts,"Essex, MA",Essex,"Ipswich, Massachusetts",Ipswich,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,Massachusetts,"Essex, MA",Essex,"Lawrence, Massachusetts",Lawrence,Targeted,43,44,41,39,48,429,44,429,48,EventCity
2018,Massachusetts,"Essex, MA",Essex,"Lynn, Massachusetts",Lynn,Targeted,30,32,30,28,34,54,32,54,33,No Event
2018,Massachusetts,"Essex, MA",Essex,"Lynnfield, Massachusetts",Lynnfield,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,Massachusetts,"Essex, MA",Essex,"Marblehead, Massachusetts",Marblehead,Targeted,3,3,2,3,3,0,3,0,3,No Event
2018,Massachusetts,"Essex, MA",Essex,"Methuen, Massachusetts",Methuen,Targeted,29,30,28,28,31,2,30,2,30,EventCity
2018,Massachusetts,"Essex, MA",Essex,"Newbury, Massachusetts",Newbury,Targeted,2,2,2,2,2,0,2,0,2,No Event
2018,Massachusetts,"Essex, MA",Essex,"Newburyport, Massachusetts",Newburyport,Targeted,13,13,13,12,13,0,13,0,13,EventCity
2018,Massachusetts,"Essex, MA",Essex,"North Andover, Massachusetts",North Andover,Targeted,7,8,8,8,9,2,8,2,8,No Event
2018,Massachusetts,"Essex, MA",Essex,"Peabody, Massachusetts",Peabody,Targeted,6,7,7,7,8,0,7,0,7,EventCity
2018,Massachusetts,"Essex, MA",Essex,"Rockport, Massachusetts",Rockport,Targeted,10,11,6,10,21,139,11,137,11,No Event
2018,Massachusetts,"Essex, MA",Essex,"Rowley, Massachusetts",Rowley,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Massachusetts,"Essex, MA",Essex,"Salem, Massachusetts",Salem,Targeted,12,12,12,11,12,0,12,0,12,No Event
2018,Massachusetts,"Essex, MA",Essex,"Saugus, Massachusetts",Saugus,Targeted,17,17,14,16,17,0,17,0,17,No Event
2018,Massachusetts,"Essex, MA",Essex,"Swampscott, Massachusetts",Swampscott,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Massachusetts,"Franklin, MA",Franklin,"Deerfield, Massachusetts",Deerfield,Other,5,5,5,5,5,0,5,0,5,No Event
2018,Massachusetts,"Franklin, MA",Franklin,"Sunderland, Massachusetts",Sunderland,Other,1,1,1,1,1,0,1,0,1,No Event
2018,Massachusetts,"Hampden, MA",Hampden,"Agawam, Massachusetts",Agawam,Targeted,2,2,2,2,2,0,2,0,2,EventCity
2018,Massachusetts,"Hampden, MA",Hampden,"Chicopee, Massachusetts",Chicopee,Targeted,7,7,7,7,7,0,7,0,7,EventCity
2018,Massachusetts,"Hampden, MA",Hampden,"East Longmeadow, Massachusetts",East Longmeadow,Targeted,3,4,3,4,5,12,4,12,5,EventCity
2018,Massachusetts,"Hampden, MA",Hampden,"Hampden, Massachusetts",Hampden,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Massachusetts,"Hampden, MA",Hampden,"Holyoke, Massachusetts",Holyoke,Targeted,4,4,4,4,4,0,4,0,4,No Event
2018,Massachusetts,"Hampden, MA",Hampden,"Longmeadow, Massachusetts",Longmeadow,Targeted,1,1,1,1,1,0,1,0,1,EventCity
2018,Massachusetts,"Hampden, MA",Hampden,"Ludlow, Massachusetts",Ludlow,Targeted,5,5,4,5,5,0,5,0,5,EventCity
2018,Massachusetts,"Hampden, MA",Hampden,"Monson, Massachusetts",Monson,Targeted,1,1,1,1,1,0,1,0,1,No Event
2018,Massachusetts,"Hampden, MA",Hampden,"Palmer, Massachusetts",Palmer,Targeted,3,3,3,3,3,0,3,0,3,EventCity
2018,Massachusetts,"Hampden, MA",Hampden,"Springfield, Massachusetts",Springfield,Targeted,35,37,35,28,40,103,37,103,38,EventCity
2018,Massachusetts,"Hampden, MA",Hampden,"West Springfield, Massachusetts",West Springfield,Targeted,7,7,6,5,7,0,7,0,7,EventCity
2018,Massachusetts,"Hampden, MA",Hampden,"Westfield, Massachusetts",Westfield,Targeted,2,2,2,2,2,0,2,0,2,EventCity
2018,Massachusetts,"Hampden, MA",Hampden,"Wilbraham, Massachusetts",Wilbraham,Targeted,1,1,1,1,1,0,1,0,1,EventCity
2018,Massachusetts,"Hampshire, MA",Hampshire,"Amherst, Massachusetts",Amherst,Other,10,10,10,10,10,0,10,0,10,No Event
2018,Massachusetts,"Hampshire, MA",Hampshire,"Belchertown, Massachusetts",Belchertown,Other,1,1,1,1,1,0,1,0,1,EventCity
2018,Massachusetts,"Hampshire, MA",Hampshire,"Easthampton, Massachusetts",Easthampton,Other,3,3,3,3,3,0,3,0,3,No Event
2018,Massachusetts,"Hampshire, MA",Hampshire,"Hadley, Massachusetts",Hadley,Other,1,1,1,1,1,0,1,0,1,No Event
2018,Massachusetts,"Hampshire, MA",Hampshire,"Northampton, Massachusetts",Northampton,Other,2,2,2,2,2,0,2,0,2,No Event
2018,Massachusetts,"Hampshire, MA",Hampshire,"South Hadley, Massachusetts",South Hadley,Other,2,2,2,2,2,0,2,0,2,No Event
2018,Massachusetts,"Hampshire, MA",Hampshire,"Southampton, Massachusetts",Southampton,Other,2,2,2,2,2,0,2,0,2,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Acton, Massachusetts",Acton,Targeted,11,11,11,11,11,0,11,0,11,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Arlington, Massachusetts",Arlington,Targeted,9,9,8,8,9,0,9,0,9,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Ashland, Massachusetts",Ashland,Targeted,4,4,4,4,4,0,4,0,4,No Event
2018,Massachusetts,"Middlesex, MA",Middlesex,"Ayer, Massachusetts",Ayer,Targeted,1,1,0,1,1,0,1,0,1,No Event
